series,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,12986.141610570874,12982.596929878579,12978.13741190493,12972.536210136035,12965.515527725122,12956.738151016278,12945.799254821855,12932.219597898727,12915.441779661265,12894.83183575617,12869.688965512703,12839.26635088184,12802.805485816676,12759.584822442572,12708.980693519557,12650.534711466948,12584.018167851626,12509.481876889438,12427.280815946318,12338.067208308536,12242.752247000191,12142.443215303865,12038.367068561933,11931.792483411935,11823.960320701823,11716.02873199101,11609.035247529971,11503.87512364516,11401.29337277903
I,8.0,10.092178853635565,12.719333284660342,16.011178180743467,20.12482737332767,25.248285486863264,31.60303404470181,39.44475783568522,49.06087816292022,60.76319510077926,74.87373376840574,91.70206890352749,111.51325600728264,134.48726820819817,160.673521587622,189.94718044898903,221.97639545801357,256.2100461024739,291.8929116647284,328.1096454419195,363.8521238394697,398.09917067616345,429.89534524609354,458.4169579709428,483.0176863903604,503.2512654027822,518.8730763256515,529.8251880362124,536.2104314284934
IH,0.6880481713181847,1.1422934940105727,1.6221235417417552,2.1648555941956786,2.8062825595410725,3.583547439056527,4.537341351690861,5.71357707752283,7.1645563931298035,8.949528584017333,11.134426361011325,13.790474208122111,16.99131939886639,20.808379795610733,25.304283820339595,30.524628466421582,36.48877997690391,43.18098278965668,50.54343549341334,58.47302440999417,66.82294917238406,75.40958834931756,84.02388886020807,92.44566144708973,100.45869620402748,107.86466500984618,114.4942513291172,120.21463470951917,124.93314545064854
IN,0.7644536673414781,1.3817644044970379,2.0801761783236166,2.895199072302443,3.8679032754819547,5.046467019778497,6.487760238125771,8.258870518030285,10.438404747013642,13.117304501199996,16.39880140525833,20.39702860119923,25.23373269418279,31.032554192574946,37.91053277578662,45.96690222781199,55.26986681033548,65.84279231942412,77.6518838134775,90.59768483461752,104.51241490156099,119.16425514264711,134.26842721741468,149.5036684823425,164.5318442359799,179.01814389023676,192.64955796388176,205.14995044822575,216.29080060699692
D,0.01,0.039534311791565926,0.08856700109433865,0.15819628643123002,0.25112222209674795,0.37158126485524035,0.5254042263816056,0.7201685754080228,0.9654225763443427,1.2729595355045742,1.6571160213528109,2.135058749020152,2.7270117284691393,3.4563602621841354,4.349555248203053,5.4357358953812875,6.745998653178951,8.312271262649144,10.16580516091191,12.335370672610722,14.845311991126323,17.71367193736108,20.950611423902405,24.55731780724031,28.525526869877684,32.83769363311421,37.467759928603854,42.38239971409686,47.54258565953447
R,0.0,0.35141146702014925,0.9565004987830936,1.838473139825227,3.038449253964474,4.616080182702329,6.651317726778476,9.247140504159738,12.533070868860328,16.669288931863626,21.851069340802773,28.313131065824173,36.33330676405595,46.234727508392425,58.38552545802335,73.19495390398076,91.10490365947419,112.57614304588873,138.06926033068098,168.02117874185387,202.8190655047997,242.77421100017696,288.09877109997933,338.8880232899796,395.1100380074626,456.60361248254236,523.0842193323045,594.1568158563161,669.333776484828
G,8.0,11.544680692295227,16.004198665943484,21.605400434838383,28.626082845752258,37.403459554596196,48.342355749018864,61.92201267214644,78.69983090960866,99.30977481470512,124.45264505817131,154.8752596890335,191.33612475419724,234.55678812830075,285.1609170513149,343.60689910392495,410.12344271924644,484.6597336814329,566.8607946245525,656.0744022623361,751.3893635706811,851.6983952670065,955.7745420089384,1062.3491271589353,1170.1812898690484,1278.1128785798621,1385.1063630408994,1490.2664869257108,1592.8482377918417
H,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745,6493.1344699570745
beta,17.280709974759503,17.280709974759542,17.23836172320068,17.185377839739566,17.11928919827465,17.03716649866266,16.935596976534992,16.810697522889342,16.65818586956999,16.473535240477062,16.252237201806157,15.990188279857746,15.684194134952092,15.33254922219207,14.935605067613562,14.496201296878267,14.01982275779684,13.51438320970844,12.989622476691622,12.456212947671931,11.924756782435656,11.40487805701967,10.904567218112941,10.429846329433177,9.984734756173868,9.571437237899202,9.190658114071343,8.841957154804234,8.524088122629601
